s3ic_id,num_dep,region,department,city,name,lat,lon,last_inspection,regime,seveso,family,active,code_postal,code_insee,code_naf
0065.20350,77,ILE DE FRANCE,SEINE ET MARNE,COLLEGIEN,SFPA,676563,6858114,2019-11-14,E,NS,Industries,En fonctionnement,77090,77121,
0065.20353,77,ILE DE FRANCE,SEINE ET MARNE,NOYEN SUR SEINE,BASSEE BIOGAZ,727570,6815239,2020-11-27,E,NS,Industries,En fonctionnement,77114,77341,
0065.20355,77,ILE DE FRANCE,SEINE ET MARNE,VILLEVAUDE,MAOLE Charles - SCI Les Battants,675196,6868108,,E,NS,Industries,En fonctionnement,77410,77517,
0065.20356,91,ILE DE FRANCE,ESSONNE,WISSOUS,SAMADA,649264,6847417,2020-02-18,A,NS,Industries,En fonctionnement,91321,91689,
0065.20440,77,ILE DE FRANCE,SEINE ET MARNE,BRAY SUR SEINE,SOUFFLET AGRICULTURE Bray-sur-Seine,717068,6812920,2018-10-05,A,NS,Industries,En fonctionnement,77480,77051,
0065.20448,75,ILE DE FRANCE,PARIS,PARIS 17,CNIM Paris Batignolles,649198,6865171,2020-04-23,E,NS,Industries,En fonctionnement,75017,75117,
0065.20506,78,ILE DE FRANCE,YVELINES,LIMAY,IMPLUS EU,608907,6877191,2020-02-26,E,NS,Industries,En fonctionnement,78520,78335,46.49Z
0065.20509,91,ILE DE FRANCE,ESSONNE,ETRECHY,SMCTPVE,640466,6820976,2019-03-22,E,NS,Industries,En fonctionnement,91580,91226,
0065.20515,91,ILE DE FRANCE,ESSONNE,MORSANG SUR SEINE,EAU DU SUD PARISIEN,662069,6830242,2021-01-22,A,NS,Industries,En fonctionnement,91250,91435,
0065.20525,78,ILE DE FRANCE,YVELINES,FLINS SUR SEINE,CARREFOUR STATIONS SERVICE,617016,6874639,2021-01-28,E,NS,Industries,En fonctionnement,78410,78238,47.30Z
0065.20529,77,ILE DE FRANCE,SEINE ET MARNE,POMMEUSE,METHABRIE,700595,6858778,2019-12-16,E,NS,Industries,En fonctionnement,77515,77371,
0065.20558,95,ILE DE FRANCE,VAL D'OISE,BEAUMONT SUR OISE,MR.NET (MISEREY REGNAULT NETTOYAGE),646847,6893425,2019-11-22,E,NS,Industries,En fonctionnement,95260,95052,
0065.20576,94,ILE DE FRANCE,VAL DE MARNE,ORLY,ORVIF (ex-VOLUMEN),655315,6849699,2017-11-02,E,NS,Industries,En fonctionnement,94310,94054,
0065.20593,93,ILE DE FRANCE,SEINE-SAINT-DENIS,DUGNY,SATYS ex STTS,657740,6873174,2020-09-30,A,NS,Industries,En fonctionnement,93440,93030,
0065.20595,77,ILE DE FRANCE,SEINE ET MARNE,SOURDUN,LETANG BIOMETHANE SARL,727071,6825862,,E,NS,Industries,En fonctionnement,77171,77459,
0065.20609,95,ILE DE FRANCE,VAL D'OISE,BELLOY EN FRANCE,ISDI AECD (ex FILLOUX),652958,6888187,2016-10-20,E,NS,Industries,En fonctionnement,95270,95056,
0065.20610,95,ILE DE FRANCE,VAL D'OISE,BOISSY L AILLERIE,M. DUBRAY,628658,6885729,2016-09-16,E,NS,Industries,En fonctionnement,95650,95078,
0065.20615,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,DODIN CAMPENON BERNARD,639912,6867082,2020-01-27,E,NS,Industries,En fonctionnement,92000,92050,42.13A
0065.20627,77,ILE DE FRANCE,SEINE ET MARNE,REAU,LEROY MERLIN France,670720,6834596,2019-12-05,A,NS,Industries,En fonctionnement,77550,77384,
0065.20632,91,ILE DE FRANCE,ESSONNE,OLLAINVILLE,TECNOLIB,643077,6833295,2020-12-02,E,NS,Industries,En fonctionnement,91340,91461,
0065.20644,78,ILE DE FRANCE,YVELINES,PORCHEVILLE,ERMELEC,609658,6877247,2020-07-31,E,NS,Industries,En fonctionnement,78440,78501,
0065.20657,95,ILE DE FRANCE,VAL D'OISE,BEAUCHAMP,PROFIT RECYCLAGE,639853,6880025,2019-03-15,A,NS,Industries,En fonctionnement,95250,95051,
0065.20669,77,ILE DE FRANCE,SEINE ET MARNE,TOURNAN EN BRIE,CONFORAMA FRANCE (ex sccv nantour),684509,6846336,2020-09-17,A,NS,Industries,En fonctionnement,77220,77470,
0065.20683,77,ILE DE FRANCE,SEINE ET MARNE,ROUVRES,CARRIERES DE BOITRON / EIFFAGE ROUTE IDF,678380,6884885,2020-09-17,E,NS,Industries,En fonctionnement,77230,77392,
0065.20722,77,ILE DE FRANCE,SEINE ET MARNE,BAILLY ROMAINVILLIERS,GEP Val dr'Europe Logistics ex GOODMAN,685526,6859825,2019-12-03,A,NS,Industries,En fonctionnement,77700,77018,
0065.20732,75,ILE DE FRANCE,PARIS,PARIS 18,FONTAAS ET COMPAGNIE (i2007 0131),651809,6865600,2021-01-13,E,NS,Industries,En fonctionnement,75018,75118,
0065.20737,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AULNAY SOUS BOIS,CARREFOUR SUPPLY CHAIN,663053,6874395,2020-05-28,A,SB,Industries,En fonctionnement,93600,93005,
0065.20744,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SUEZ RR IWS MINERALS FRANCE,647457,6871938,2020-11-09,A,NS,Industries,En fonctionnement,92230,92036,38.22Z
0065.20758,78,ILE DE FRANCE,YVELINES,PLAISIR,AUCHAN PLAISIR CARBURANT,623471,6859197,2020-12-08,E,NS,Industries,En fonctionnement,78370,78490,
0065.20779,95,ILE DE FRANCE,VAL D'OISE,LOUVRES,LOGISTIQUE NC,662393,6883508,2020-03-10,A,NS,Industries,En fonctionnement,95380,95351,
0065.20783,77,ILE DE FRANCE,SEINE ET MARNE,AMPONVILLE,SIREDOM,665410,6800450,2018-07-03,E,NS,Industries,En fonctionnement,77760,77003,
0065.20815,77,ILE DE FRANCE,SEINE ET MARNE,SERRIS,EURO DISNEY ASSOCIES SAS,683545,6863543,2017-03-15,E,NS,Industries,En fonctionnement,77777,77449,
0065.20828,94,ILE DE FRANCE,VAL DE MARNE,BONNEUIL SUR MARNE,VIRTUO INDUSTRIAL PROPERTY,662566,6852183,2019-07-12,E,NS,Industries,En fonctionnement,94380,94011,70.22Z
0065.20864,77,ILE DE FRANCE,SEINE ET MARNE,ARVILLE,SARL Gâtinais 1,667329,6786713,2020-07-28,A,NS,Industries,En fonctionnement,77890,77009,35.11Z
0065.20865,77,ILE DE FRANCE,SEINE ET MARNE,LIEUSAINT,IRIS OHYAMA,668107,6835073,2021-03-02,A,NS,Industries,En fonctionnement,77127,77251,
0065.20877,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,BONABIO,652123,6852321,2018-05-16,E,NS,Industries,En fonctionnement,94150,94065,
0065.20891,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,APRR,697428,6809844,2019-12-20,E,NS,Industries,En fonctionnement,77130,77305,
0065.20897,91,ILE DE FRANCE,ESSONNE,ST PIERRE DU PERRAY,AT LOCATION,663798,6835540,2018-02-02,E,NS,Industries,En fonctionnement,91280,91573,
0065.20899,91,ILE DE FRANCE,ESSONNE,BALLANCOURT SUR ESSONNE,SEMAVERT ISDI,654803,6823296,2019-02-05,E,NS,Industries,En fonctionnement,91610,91045,
0065.20949,91,ILE DE FRANCE,ESSONNE,LE PLESSIS PATE,BIMBO EAST BALT,651810,6833825,2019-09-10,E,NS,Industries,En fonctionnement,91220,91494,
0065.20954,78,ILE DE FRANCE,YVELINES,TRIEL SUR SEINE,TRIEL GRANULAT (ISDI),627400,6875800,2020-08-21,E,NS,Industries,En fonctionnement,78510,78624,
0065.20960,91,ILE DE FRANCE,ESSONNE,GIF SUR YVETTE,COGESTAR 3 Centre de Saclay CEA,637625,6848091,2019-11-26,E,NS,Industries,En fonctionnement,91191,91272,
0065.20975,91,ILE DE FRANCE,ESSONNE,BRETIGNY SUR ORGE,AMAZON FRANCE LOGISTIQUE,649697,6833322,2020-10-09,A,NS,Industries,En fonctionnement,91220,91103,
0065.20980,91,ILE DE FRANCE,ESSONNE,PALAISEAU,IDEX ICX,641613,6846328,2019-09-25,E,NS,Industries,En fonctionnement,91120,91477,
0065.20981,91,ILE DE FRANCE,ESSONNE,GIF SUR YVETTE,IDEX ICM,638926,6846282,2019-09-25,E,NS,Industries,En fonctionnement,91190,91272,
0065.21003,78,ILE DE FRANCE,YVELINES,FLACOURT,SARL PATRICE DUPILLE AGRICULTEUR,599205,6870916,2021-02-15,E,NS,Industries,En fonctionnement,78200,78234,08.91Z
0065.21028,77,ILE DE FRANCE,SEINE ET MARNE,NANGIS,NANGIS BIOGAZ,700373,6827998,,E,NS,Industries,En fonctionnement,77370,77327,
0065.21033,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,HALLS SERVICES,652463,6851412,2018-05-23,E,NS,Industries,En fonctionnement,94594,94065,
0065.21041,95,ILE DE FRANCE,VAL D'OISE,CORMEILLES EN PARISIS,PHOTOBOX,640687,6872606,2020-06-04,A,NS,Industries,En fonctionnement,95240,95176,
0065.21052,77,ILE DE FRANCE,SEINE ET MARNE,CROISSY BEAUBOURG,SEPTODONT,674600,6857400,2020-10-07,E,NS,Industries,En fonctionnement,77183,77146,
0065.21108,91,ILE DE FRANCE,ESSONNE,ATHIS MONS,CARREFOUR STATIONS SERVICES,653797,6845834,2018-11-20,E,NS,Industries,En fonctionnement,91200,91027,
0065.21121,77,ILE DE FRANCE,SEINE ET MARNE,COURCHAMP,MARECHERES,721243,6838049,,A,NS,Volailles,En fonctionnement,77560,77134,52.10B
0065.21123,91,ILE DE FRANCE,ESSONNE,MAISSE,FULCHIRON Le Chesnay,656019,6811012,2019-05-27,E,NS,Industries,En fonctionnement,91720,91359,
0065.21133,94,ILE DE FRANCE,VAL DE MARNE,ALFORTVILLE,SANOFI AVENTIS R&D,657513,6853729,2017-07-11,E,NS,Industries,En fonctionnement,94140,94002,72.19Z
0065.21134,92,ILE DE FRANCE,HAUTS DE SEINE,COURBEVOIE,BOUYGUES TRAVAUX PUBLICS,645524,6865841,2019-08-21,E,NS,Industries,En fonctionnement,92400,92026,42.99Z
0065.21142,94,ILE DE FRANCE,VAL DE MARNE,CHAMPIGNY SUR MARNE,SEFI INTRAFOR,663393,6857540,2018-06-28,E,NS,Industries,En fonctionnement,94500,94017,
0065.21143,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,TROPIC ISLAND-BAT F5c,652973,6851224,2018-06-19,E,NS,Industries,En fonctionnement,94150,94065,
0065.21147,95,ILE DE FRANCE,VAL D'OISE,NEUVILLE SUR OISE,ASWO,632513,6879553,2021-02-18,E,NS,Industries,En fonctionnement,95000,95450,
0065.21158,78,ILE DE FRANCE,YVELINES,BRUEIL EN VEXIN,CALCIA site de Brueill en vexin,612260,6881207,2021-02-15,A,NS,Carrières,En fonctionnement,78440,78113,
0065.21174,94,ILE DE FRANCE,VAL DE MARNE,ORLY,CORSAIR,654399,6849403,2017-11-07,E,NS,Industries,En fonctionnement,94310,94054,
0065.21214,95,ILE DE FRANCE,VAL D'OISE,BOISSY L AILLERIE,LEGROS,629939,6887542,2020-02-26,E,NS,Industries,En fonctionnement,95650,95078,
0065.21336,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NOISY LE SEC,REVIVAL,660558,6865498,2020-10-13,E,NS,Industries,En fonctionnement,93130,93053,
0065.21603,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ROSNY SOUS BOIS,BELAID,662272,6864114,2021-01-26,E,NS,Industries,En fonctionnement,93110,93064,
0065.21615,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,BOUYGUES TRAVAUX PUBLICS,657182,6854018,2020-03-12,E,NS,Industries,En fonctionnement,94400,94081,
0065.21619,94,ILE DE FRANCE,VAL DE MARNE,ORLY,SAS LALAUZE,655858,6849164,2019-09-17,E,NS,Industries,En fonctionnement,94310,94054,10.11Z
0065.21630,91,ILE DE FRANCE,ESSONNE,MORANGIS,CENTRE PARISIEN DE RECYCLAGE,651492,6844940,2020-03-10,E,NS,Industries,En fonctionnement,91420,91432,
0065.21637,94,ILE DE FRANCE,VAL DE MARNE,CHEVILLY LARUE,CAPEXO,652505,6851872,2018-08-02,E,NS,Industries,En fonctionnement,94550,94021,
0065.21664,77,ILE DE FRANCE,SEINE ET MARNE,LIEUSAINT,PLASSON FRANCE,667554,6835509,2019-10-17,E,NS,Industries,En fonctionnement,77562,77251,
0065.21666,77,ILE DE FRANCE,SEINE ET MARNE,ST MARTIN EN BIERE,Carrière BIZORD,669025,6814866,2021-01-11,A,NS,Carrières,En fonctionnement,77630,77425,
0065.21674,77,ILE DE FRANCE,SEINE ET MARNE,COLLEGIEN,WE CONNECT,676654,6858168,2020-05-19,E,NS,Industries,En fonctionnement,77090,77121,
0065.21682,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,BANAGRUMES - PRINCIPAL,652337,6851746,2019-10-15,E,NS,Industries,En fonctionnement,94622,94065,
0065.21683,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,BANAGRUMES - ANNEXE,652417,6851635,2019-10-15,E,NS,Industries,En fonctionnement,94640,94065,
0065.21691,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU FAULT YONNE,MAROQUINERIE DE MONTEREAU,697800,6809600,,A,NS,Industries,En fonctionnement,77130,77305,
0065.21699,93,ILE DE FRANCE,SEINE-SAINT-DENIS,BOBIGNY,SCI BRABUS,657538,6867307,2018-01-16,E,NS,Industries,En fonctionnement,93000,93008,
0065.21700,77,ILE DE FRANCE,SEINE ET MARNE,ISLES LES VILLENOY,CIV Isles-Lès-Villenoy 2515 2517,688100,6868053,2020-12-16,E,NS,Industries,En fonctionnement,77450,77232,
0065.21701,78,ILE DE FRANCE,YVELINES,ABLIS,SEBAIL78,613511,6826011,,A,NS,Industries,En fonctionnement,78660,78003,
0065.21734,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AULNAY SOUS BOIS,GUINTOLI,661707,6873472,2021-01-19,E,NS,Industries,En fonctionnement,93600,93005,
0065.21738,77,ILE DE FRANCE,SEINE ET MARNE,AUGERS EN BRIE,SCEA PHILIPPE AVICULTURE,725127,6841703,2021-01-05,A,NS,Industries,En fonctionnement,77560,77012,
0065.21741,95,ILE DE FRANCE,VAL D'OISE,VIARMES,TRI-OR(exGENERIS - DECHETTERIE AMENAGEE),653870,6890277,2019-07-05,E,NS,Industries,En fonctionnement,95270,95652,
0065.21746,94,ILE DE FRANCE,VAL DE MARNE,CHEVILLY LARUE,GREENYARD FRESH FRANCE,652505,6851872,2019-03-26,E,NS,Industries,En fonctionnement,94550,94021,
0065.21766,78,ILE DE FRANCE,YVELINES,GUERVILLE,GSM,607649,6874376,2019-09-23,E,NS,Industries,En fonctionnement,78930,78291,
0065.21833,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,BIGARD-BATIMENT VM1,653099,6851014,,E,NS,Industries,En fonctionnement,94150,94065,
0065.21849,91,ILE DE FRANCE,ESSONNE,ORSAY,PLATON SACLAY,639311,6845996,,A,NS,Industries,En fonctionnement,91400,91471,
0065.21850,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,DEL MONTE FRANCE,652486,6850016,2020-07-20,E,NS,Industries,En fonctionnement,94658,94065,46.31Z
0065.21861,95,ILE DE FRANCE,VAL D'OISE,HERBLAY,DLA CARROSSERIE,637800,6878100,2021-03-02,E,NS,Industries,En fonctionnement,95220,95306,
0065.21911,91,ILE DE FRANCE,ESSONNE,TIGERY,TOUPRET SA,664894,6837127,2020-02-05,E,NS,Industries,En fonctionnement,91250,91617,
0065.21914,77,ILE DE FRANCE,SEINE ET MARNE,MONTCEAUX LES PROVINS,SCEA FRANC'OEUFS,730989,6843837,2020-12-02,E,NS,Volailles,En fonctionnement,77151,77301,01.11Z
0065.21925,94,ILE DE FRANCE,VAL DE MARNE,CRETEIL,DELI PLANETE,659924,6853304,2019-06-27,A,NS,Industries,En fonctionnement,94000,94028,10.85Z
0065.21948,92,ILE DE FRANCE,HAUTS DE SEINE,NANTERRE,BETON SOLUTIONS MOBILES,642216,6866494,2021-03-02,E,NS,Industries,En fonctionnement,92000,92050,23.63Z
0065.21975,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,SEFI-INTRAFOR,653286,6870249,2020-06-24,E,NS,Industries,En fonctionnement,93200,93066,
0065.22013,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NOISY LE SEC,Heppner,659173,6866076,2020-02-28,A,NS,Industries,En fonctionnement,93130,93053,
0065.22030,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,STARDUST MEDIA AND COMMUNICATION,648435,6870505,2020-01-10,A,NS,Industries,En fonctionnement,92230,92036,74.20Z
0065.22031,78,ILE DE FRANCE,YVELINES,TRAPPES,SOFRILOG TRAPPES,625200,6851545,2020-07-15,A,NS,Industries,En fonctionnement,78190,78621,
0065.22046,93,ILE DE FRANCE,SEINE-SAINT-DENIS,TREMBLAY EN FRANCE,ADP Immobilier Industriel,665351,6877775,2020-12-14,E,NS,Industries,En fonctionnement,93290,93073,
0065.22053,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NEUILLY SUR MARNE,GRAND PARIS GRAND EST,664848,6862456,,E,NS,Industries,En fonctionnement,93330,93050,
0065.22075,95,ILE DE FRANCE,VAL D'OISE,ARGENTEUIL,EG METAUX,642403,6872356,2020-09-17,A,NS,Industries,En fonctionnement,95100,95018,
0065.22097,91,ILE DE FRANCE,ESSONNE,ORVEAU,ARNOULT,648899,6816120,2020-03-13,E,NS,Industries,En fonctionnement,91590,91473,
0065.22112,91,ILE DE FRANCE,ESSONNE,VILLEBON SUR YVETTE,COSTCO-FRANCE (station service),642721,6843216,2020-12-17,E,NS,Industries,En fonctionnement,91140,91661,47.11F
0065.22159,95,ILE DE FRANCE,VAL D'OISE,SARCELLES,SIGIDURS (Sarcelles),655142,6877688,2019-03-26,E,NS,Industries,En fonctionnement,95200,95585,
0065.22161,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,SELECT AGRUMES-BAT C3,652498,6851440,2020-11-30,E,NS,Industries,En fonctionnement,94150,94065,
0065.22181,94,ILE DE FRANCE,VAL DE MARNE,VALENTON,SOCIETE FRANCILIENNE DE BETON (SFB),659498,6851903,2020-05-28,E,NS,Industries,En fonctionnement,94460,94074,23.63Z
0065.22423,91,ILE DE FRANCE,ESSONNE,MARCOUSSIS,STE MATERIAUX DE LA SEINE (SMS) La Folie,641144,6840880,,E,NS,Industries,En fonctionnement,91460,91363,
0065.22582,77,ILE DE FRANCE,SEINE ET MARNE,SIVRY COURTRY,MRN,680554,6824799,,E,NS,Industries,En fonctionnement,77115,77453,
0065.22592,91,ILE DE FRANCE,ESSONNE,BRUYERES LE CHATEL,BDC2,640789,6833372,,E,NS,Industries,En fonctionnement,91680,91115,
0065.22824,77,ILE DE FRANCE,SEINE ET MARNE,CHATENAY SUR SEINE,MCEI,708561,6811910,2019-10-30,A,NS,Industries,En fonctionnement,77126,77101,
0065.22986,95,ILE DE FRANCE,VAL D'OISE,ST OUEN L AUMONE,VECTURA,636589,6882743,,E,NS,Industries,En fonctionnement,95310,95572,
0065.23021,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,COOPERL ARC ATLANTIQUE,653145,6851021,,E,NS,Industries,En fonctionnement,94150,94065,
0065.23228,91,ILE DE FRANCE,ESSONNE,EPINAY SOUS SENART,BENTA DEPANNAGE,664356,6843068,2020-12-07,E,NS,Industries,En fonctionnement,91860,91215,
0065.23370,93,ILE DE FRANCE,SEINE-SAINT-DENIS,VAUJOURS,PLACO LA STEPHANOISE,670634,6870453,,E,NS,Carrières,En fonctionnement,93410,93074,
0065.23423,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AUBERVILLIERS,SEFI-INTRAFOR,655009,6868151,2021-02-11,E,NS,Industries,En fonctionnement,93300,93001,
0065.23535,77,ILE DE FRANCE,SEINE ET MARNE,VILLENEUVE SUR BELLOT,METAUX OUVRES ET DECORES,724461,6863591,,E,NS,Industries,En fonctionnement,77510,77512,
0065.23540,77,ILE DE FRANCE,SEINE ET MARNE,VERDELOT,METAUX OUVRES ET DECORES,727425,6863339,,E,NS,Industries,En fonctionnement,77510,77492,
0065.23638,77,ILE DE FRANCE,SEINE ET MARNE,MORMANT,MESSER FRANCE,696603,6833069,2020-11-13,A,NS,Industries,En fonctionnement,77720,77317,
0065.23684,91,ILE DE FRANCE,ESSONNE,BOUVILLE,ARNOULT,646956,6815466,,E,NS,Industries,En fonctionnement,91880,91100,
0065.23889,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,PORCGROS-BAT VM1,652486,6850016,,E,NS,Industries,En fonctionnement,94150,94065,
0065.24148,95,ILE DE FRANCE,VAL D'OISE,PERSAN,PIERDON FILS,646660,6894723,2020-10-12,E,NS,Industries,En fonctionnement,95340,95487,
0065.24522,77,ILE DE FRANCE,SEINE ET MARNE,MONTEREAU SUR LE JARD,ABG SEMCA,676047,6832990,,A,NS,Industries,En fonctionnement,77950,77306,
0065.24553,77,ILE DE FRANCE,SEINE ET MARNE,LIMOGES FOURCHES,SEPR-Sté d'Etude Propulsion par Réaction,676162,6836120,,A,NS,Industries,En fonctionnement,77550,77252,
0065.24605,77,ILE DE FRANCE,SEINE ET MARNE,VILLENEUVE ST DENIS,ZAGRODNIK Stanislas,685057,6856783,,A,NS,Industries,En fonctionnement,77174,77510,
0065.24606,77,ILE DE FRANCE,SEINE ET MARNE,VILLENEUVE ST DENIS,DEMONTRON Jean,685057,6856783,,E,NS,Industries,En fonctionnement,77174,77510,
0065.24645,77,ILE DE FRANCE,SEINE ET MARNE,YEBLES,HENNEQUIN René,683129,6837372,,A,NS,Industries,En fonctionnement,77390,77534,
0065.24662,77,ILE DE FRANCE,SEINE ET MARNE,VOULX,ESSERTINE Marcel,698070,6798589,,A,NS,Industries,En fonctionnement,77940,77531,
0065.24663,77,ILE DE FRANCE,SEINE ET MARNE,VOULX,GIRARD Gilbert,698070,6798589,,A,NS,Industries,En fonctionnement,77940,77531,
0074.02231,94,ILE DE FRANCE,VAL DE MARNE,ST MAUR DES FOSSES,AMCOR FLEXIBLES SAINT MAUR ex ALCAN,662154,6854135,2020-02-26,A,NS,Industries,En fonctionnement,94100,94068,18.12Z
0074.02233,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NOISY LE GRAND,METALLIUM,668927,6859393,2019-07-02,A,NS,Industries,En fonctionnement,93160,93051,25.61Z
0074.02238,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,PANZANI,650526,6869315,2021-01-19,A,NS,Industries,En fonctionnement,92230,92036,10.61B
0074.02239,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SECAN,648765,6868941,2021-03-24,A,NS,Industries,En fonctionnement,92230,92036,30.30Z
0074.02240,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,SUEZ RV Ile-de-France SAS,647899,6871890,2019-07-11,A,NS,Industries,En fonctionnement,92230,92036,
0074.02241,93,ILE DE FRANCE,SEINE-SAINT-DENIS,VAUJOURS,UNITE PLACOPLATRE,670215,6870895,2019-04-24,A,NS,Industries,En fonctionnement,93410,93074,
0074.02245,75,ILE DE FRANCE,PARIS,PARIS 01,CLIMESPACE  (i738),652283,6863003,2018-12-14,E,NS,Industries,En fonctionnement,75001,75101,
0074.02247,75,ILE DE FRANCE,PARIS,PARIS 11,MALURO (i5129),654820,6862322,2019-12-18,E,NS,Industries,En fonctionnement,75011,75111,
0074.02252,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,DALKIA RUNGIS,652641,6850684,2019-02-21,E,NS,Industries,En fonctionnement,94150,94065,35.30Z
0074.02253,94,ILE DE FRANCE,VAL DE MARNE,SUCY EN BRIE,SGD SA,663482,6852458,2019-02-12,A,NS,Industries,En fonctionnement,94370,94071,23.13Z
0074.02258,94,ILE DE FRANCE,VAL DE MARNE,VALENTON,SIAAP,659653,6851430,2021-03-15,A,SH,Industries,En fonctionnement,94460,94074,37.00Z
0074.02261,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,STEF-VITRY SAS,656572,6854758,2018-02-21,A,NS,Industries,En fonctionnement,94400,94081,52.10A
0074.02270,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST DENIS,AICO FRANCE NOVACOLOR,653512,6868105,2014-10-17,E,NS,Industries,En fonctionnement,93200,93066,25.61Z
0074.02271,93,ILE DE FRANCE,SEINE-SAINT-DENIS,DRANCY,ROBERT BOSCH,657172,6868887,2020-11-30,E,NS,Industries,En fonctionnement,93700,93029,
0074.02276,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LA COURNEUVE,ORGANOTECHNIE,656199,6870483,2019-03-07,A,NS,Industries,En fonctionnement,93120,93027,20.59Z
0074.02278,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,EDF  CETAC,657263,6854196,2020-11-24,A,SB,Industries,En fonctionnement,94400,94081,35.11Z
0074.02281,94,ILE DE FRANCE,VAL DE MARNE,VITRY SUR SEINE,SNC COGE VITRY,657185,6854476,2020-10-15,A,NS,Industries,En fonctionnement,94400,94081,35.11Z
0074.02282,92,ILE DE FRANCE,HAUTS DE SEINE,COLOMBES,SAFRAN TRANSMISSION SYSTEMS,645068,6870755,2020-11-24,A,NS,Industries,En fonctionnement,92707,92025,30.30Z
0074.02283,92,ILE DE FRANCE,HAUTS DE SEINE,COLOMBES,SIAAP,644759,6870600,2020-09-10,A,NS,Industries,En fonctionnement,92700,92025,37.00Z
0074.02284,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,VEOLIA,648870,6872301,2020-12-04,A,NS,Industries,En fonctionnement,92230,92036,
0074.02285,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,TRA SABLE,647378,6872139,2019-04-05,A,NS,Industries,En fonctionnement,92230,92036,37.00Z
0074.02330,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,TIM,649172,6870370,2018-01-31,A,NS,Industries,En fonctionnement,92230,92036,25.61Z
0074.02350,93,ILE DE FRANCE,SEINE-SAINT-DENIS,ST OUEN,CPCU,650714,6868180,2020-10-06,A,NS,Industries,En fonctionnement,93400,93070,35.30Z
0074.02355,93,ILE DE FRANCE,SEINE-SAINT-DENIS,NOISY LE GRAND,SIAAP Sam (Seine amont),664823,6861287,2020-10-15,A,NS,Industries,En fonctionnement,93160,93051,
0074.02356,92,ILE DE FRANCE,HAUTS DE SEINE,GENNEVILLIERS,MAJ,648571,6871705,2019-05-13,E,NS,Industries,En fonctionnement,92230,92036,77.29Z
0074.02363,94,ILE DE FRANCE,VAL DE MARNE,RUNGIS,SEMMARIS,652344,6852322,0019-12-09,E,NS,Industries,En fonctionnement,94150,94065,
0074.02376,93,ILE DE FRANCE,SEINE-SAINT-DENIS,LA COURNEUVE,HAUDECOEUR,656325,6870274,2020-09-23,E,NS,Industries,En fonctionnement,93121,93027,46.39B
0074.02384,94,ILE DE FRANCE,VAL DE MARNE,ALFORTVILLE,39 BIS,657426,6855940,2017-02-23,A,NS,Industries,En fonctionnement,94140,94002,25.61Z
0074.02433,93,ILE DE FRANCE,SEINE-SAINT-DENIS,AUBERVILLIERS,R.A.T.P. CENTRE BUS - EPIC,653771,6868034,2015-10-07,E,NS,Industries,En fonctionnement,93300,93001,49.31Z
0074.02435,93,ILE DE FRANCE,SEINE-SAINT-DENIS,PIERREFITTE SUR SEINE,CDIF,653839,6873628,2020-06-22,A,NS,Industries,En fonctionnement,93380,93059,
0074.02555,94,ILE DE FRANCE,VAL DE MARNE,ALFORTVILLE,OUTOKUMPU DISTRIBUTION FRANCE,657610,6853396,2016-10-26,E,NS,Industries,En fonctionnement,94146,94002,46.72Z
