,id,cid,short_title,title,unique_version,installation_date_criterion_left,installation_date_criterion_right,aida_url,legifrance_url,classements_with_alineas,enriched_from_id
234,241333528669596070,JORFTEXT000000432338,Arrêté du 16 juillet 2003,"Arrêté du 16 juillet 2003 relatif aux presciptions générales applicables aux installations classées soumises à déclaration sous la rubrique n° 2450 relative aux imprimeries ou ateliers de reproduction graphique sur tout support tel que métal, papier, carton, matières plastiques, textiles, etc., utilisant une forme imprimante.",True,,,https://aida.ineris.fr/consultation_document/5207,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000432338,"[{""rubrique"": ""2450"", ""regime"": ""D"", ""alineas"": []}]",697802898494606427
235,190512360418429052,JORFTEXT000000447400,Arrêté du 23 août 2005,Arrêté du 23 août 2005 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 4718 de la nomenclature des installations classées.,True,,,https://aida.ineris.fr/consultation_document/35410,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000447400,"[{""rubrique"": ""4718"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1412"", ""regime"": ""D"", ""alineas"": []}]",322526099364236324
236,602391433340046852,JORFTEXT000000464327,Arrêté du 22 janvier 2007,Arrêté du 22/01/07 relatif aux prescriptions générales applicables aux installations classées soumises à déclaration sous la rubrique n° 2101-4,True,,,https://aida.ineris.fr/consultation_document/4835,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000464327,"[{""rubrique"": ""2101"", ""regime"": ""D"", ""alineas"": [""4""]}]",271032587867012212
237,797848143198221441,JORFTEXT000000551978,Arrêté du 30 juin 1997,"Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2565 (Métaux et matières plastiques [traitement des] pour le dégraissage, le décapage, la conversion, le polissage, la métallisation, etc., par voie électrolytique, chimique ou par emploi de liquides halogénés)",True,,,https://aida.ineris.fr/consultation_document/5713,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000551978,"[{""rubrique"": ""2565"", ""regime"": ""D"", ""alineas"": []}]",522040261751128317
238,300289081351554885,JORFTEXT000000552020,Arrêté du 30 juin 1997,Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2521 (Enrobage au bitume de matériaux routiers [centrales] à froid),True,,,https://aida.ineris.fr/consultation_document/5695,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000552020,"[{""rubrique"": ""2521"", ""regime"": ""D"", ""alineas"": []}]",810490564442763310
239,157302506804005596,JORFTEXT000000552021,Arrêté du 30 juin 1997,"Arrêté du 30 juin 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2515 (Broyage, concassage, criblage, ensachage, pulvérisation, nettoyage, tamisage, mélange de pierres, cailloux, minerais et autres produits minéraux naturels ou artificiels)",True,,,https://aida.ineris.fr/consultation_document/5689,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000552021,"[{""rubrique"": ""2515"", ""regime"": ""D"", ""alineas"": []}]",27566613923835164
240,254320647219849079,JORFTEXT000000564940,Arrêté du 10 mars 1997,Arrêté du 10 mars 1997 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 4719,True,,,https://aida.ineris.fr/consultation_document/35801,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000564940,"[{""rubrique"": ""4719"", ""regime"": ""D"", ""alineas"": []}, {""rubrique"": ""1418"", ""regime"": ""D"", ""alineas"": []}]",901864735911590300
241,936992252370616277,JORFTEXT000000567521,Arrêté du 14 janvier 2000,"Arrêté du 14 janvier 2000 relatif aux prescriptions générales applicables aux installations classées pour la protection de l'environnement soumises à déclaration sous la rubrique n° 2663 (Stockage de pneumatiques et de produits dont 50 % au moins de la masse totale unitaire est composée de polymères matières plastiques, caoutchouc, élastomères, résines et adhésifs synthétiques)",True,,,https://aida.ineris.fr/consultation_document/5517,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000567521,"[{""rubrique"": ""2663"", ""regime"": ""D"", ""alineas"": []}]",617638718456142871
242,297256708895161168,JORFTEXT000000568479,Arrêté du 23 juillet 1997,Arrêté du 23 juillet 1997 relatif aux stockages de chlore gazeux liquéfié sous pression lorsque la quantité totale susceptible d'être présente dans l'installation est supérieure ou égale à 18 tonnes,False,,2021-01-01,https://aida.ineris.fr/consultation_document/35346,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000568479,"[{""rubrique"": ""1138"", ""regime"": ""A"", ""alineas"": []}, {""rubrique"": ""4710"", ""regime"": ""A"", ""alineas"": []}]",940834929968848148
243,420786472536896367,JORFTEXT000000568479,Arrêté du 23 juillet 1997,Arrêté du 23 juillet 1997 relatif aux stockages de chlore gazeux liquéfié sous pression lorsque la quantité totale susceptible d'être présente dans l'installation est supérieure ou égale à 18 tonnes,False,2021-01-01,,https://aida.ineris.fr/consultation_document/35346,https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000568479,"[{""rubrique"": ""1138"", ""regime"": ""A"", ""alineas"": []}, {""rubrique"": ""4710"", ""regime"": ""A"", ""alineas"": []}]",940834929968848148
